order_id,delivery_delay_days,late_status,customer_state,review_score,review_creation_date
0fdcadc1ea2d7ca9f59b5085aad894ad,-14.0,False,SP,5,2018-01-24 00:00:00
2ed947abad5777127c51b3c509163ec2,-27.0,False,SP,5,2017-08-02 00:00:00
245b2a09d0f787df368d4a370a63eb58,-1.0,False,PB,3,2018-01-11 00:00:00
6257920a3e9d55dde77fe023d8a24979,-12.0,False,SC,3,2018-03-23 00:00:00
2c6fd1ff4fd89ac1fed1ca1d12af7e26,-15.0,False,MG,5,2017-08-01 00:00:00
c2e3454f93d7b6dfdf292ec8c7ed9f99,-10.0,False,SP,4,2017-10-25 00:00:00
fc96b98d9e8a75af45c0d41844b50f35,-16.0,False,SP,5,2017-08-09 00:00:00
db2471b04ede0dfe4af0853853885267,-11.0,False,SP,5,2017-12-01 00:00:00
e6e29c88d11adad7615c63b147dd55d2,-19.0,False,RS,5,2018-01-27 00:00:00
1f0ab4d9a83fe935e1e0bf1061890186,-12.0,False,SP,4,2018-03-25 00:00:00
a9e69217c4501f0f3f8159a6f262f80a,-12.0,False,MG,5,2017-07-31 00:00:00
48ba3085b546be02a30dc763f2e3215e,-15.0,False,SP,5,2018-02-06 00:00:00
1498068c608b11a2902e212d4d65d62c,-10.0,False,RJ,5,2017-10-31 00:00:00
dea1c68b20fccbaec97b0d385e91d0a2,-3.0,False,SC,5,2017-08-16 00:00:00
ac28921ef185c0a4f81b4fbbdf4d645e,-3.0,False,PA,4,2017-12-06 00:00:00
d8a72b506828f3aed76e36c3f4fd47bc,-2.0,False,BA,4,2017-10-18 00:00:00
845af9472cc76e66fbf445931b511755,-19.0,False,SC,4,2017-12-23 00:00:00
aa1a6dd9036736db780b2cd007f68a52,-5.0,False,RJ,2,2018-01-04 00:00:00
39444c4357a54def3a087956dbb17e62,2.0,True,RS,5,2017-09-16 00:00:00
787ae1110521f3a8bc19a7ac93b8c914,5.0,True,MG,1,2018-03-31 00:00:00
6c06e4f4212e106eaa318b8330944588,-19.0,False,SP,5,2018-01-06 00:00:00
aa0bc25a48a3d53cc009df13ed116b23,0.0,False,SP,4,2018-03-30 00:00:00
db6fc36ce2a94f3e7af05707163314d4,-20.0,False,SP,3,2018-02-16 00:00:00
0582e17dbb2d3c6052b964ab8e62dff5,-7.0,False,GO,5,2017-12-13 00:00:00
8f6467bcaef44e076b48a04fa38557f3,-17.0,False,SP,5,2017-10-08 00:00:00
60c6581ec5ed9187370902a251501b8c,-15.0,False,MG,5,2018-01-18 00:00:00
0ce9a24111d850192a933fcaab6fbad3,-6.0,False,RJ,1,2017-12-13 00:00:00
6660a709a26684b66ea12d604ddf0579,-13.0,False,SP,5,2017-09-28 00:00:00
8b69e25aaf296391c63e1158984ed9ce,-17.0,False,SP,4,2017-11-22 00:00:00
f3730b23378f3e3415e54360e5a7c844,-8.0,False,SP,4,2017-11-30 00:00:00
ad23fcc73cd109e39f5e7d073311668b,-4.0,False,SP,4,2018-02-20 00:00:00
c435a12c69420ebee5a5e0f5cfded1e0,-14.0,False,RS,2,2018-02-17 00:00:00
b56797ea631520e4e802653f5b16f58f,-7.0,False,SP,5,2017-11-04 00:00:00
14f75c9606fc12baa607bebe380d7237,-7.0,False,RJ,5,2017-08-26 00:00:00
14f75c9606fc12baa607bebe380d7237,-7.0,False,RJ,4,2017-08-26 00:00:00
41901ef295b6a4e15de7843558af4ebe,-11.0,False,SP,4,2018-02-24 00:00:00
77f2e7e62b82f2c771bde410b1b3e086,-2.0,False,RJ,5,2017-12-20 00:00:00
657e64a0e86917e93318c0c3159bec13,-18.0,False,SP,5,2018-03-24 00:00:00
1b729e56124765cedd186f2e66605e67,-14.0,False,PR,5,2017-11-25 00:00:00
4035b52134bcb1bdaf305b4671495372,-13.0,False,SP,1,2017-12-14 00:00:00
509b3c9816121d1f5ac14d58ca482170,-15.0,False,SP,5,2018-01-10 00:00:00
45ab99a963685fce8c888625858abc02,-23.0,False,GO,3,2018-01-23 00:00:00
51bc785c184f3d80c5f0505a63712fa1,-7.0,False,SP,5,2017-08-17 00:00:00
0b850781696042f7d33b6246dc49bd31,-27.0,False,RJ,5,2018-03-29 00:00:00
5481cc369cb2fe41d87a0eb98c512166,-12.0,False,SP,5,2018-03-01 00:00:00
7ad7466bf5dc89ce001a735997506fcb,-16.0,False,SC,5,2017-12-06 00:00:00
800b8ee7ba7b89e615910b52e4b2f4f0,-14.0,False,RJ,3,2018-02-20 00:00:00
e78b67e290369f9663f14d37b7f64c52,-15.0,False,SP,5,2017-08-01 00:00:00
cf83caae8eba6306ab83c98f7ce4f063,-10.0,False,GO,5,2017-12-05 00:00:00
4e5fc24885f6bdf62a3179c0b6fd302e,-15.0,False,RJ,3,2017-11-17 00:00:00
8a0164c3828be538fd5a402c8bcca508,-6.0,False,RJ,2,2017-08-11 00:00:00
3db932725b90f4f388d2e361b0f1247e,-9.0,False,SP,5,2017-08-15 00:00:00
49339749b24288f34c827ba8f470a1e2,20.0,True,RJ,2,2017-12-20 00:00:00
71cd324a1b352121198937e95b18f4f4,-7.0,False,SP,5,2018-03-16 00:00:00
d62dee82fbbff8937958215d8eddf5dd,-7.0,False,SP,5,2017-07-22 00:00:00
67f45b915d20c7c02c711e0fbf871a3a,-3.0,False,SP,4,2017-09-24 00:00:00
3d76808da6242e8c7476a606fb6b5935,-24.0,False,TO,5,2017-08-16 00:00:00
75d3527e66e8fc1d5f941e849c0de41f,-14.0,False,SP,4,2018-01-24 00:00:00
7fe630fd69c00ef54c9124d78e124256,-18.0,False,RO,5,2017-07-25 00:00:00
37e63825a987137ad373f0f248f538b8,-20.0,False,SP,5,2018-03-22 00:00:00
96d307dc05503506515055b86a580e86,2.0,True,PE,1,2018-01-18 00:00:00
bece5e930ddaed72094b5818d4e1e0bc,-20.0,False,PB,5,2017-08-31 00:00:00
9ba2ade828138782788e9a94fe1b2770,-10.0,False,SP,4,2017-09-30 00:00:00
f88037e9ca23f94718a8360aa4840734,-8.0,False,SP,4,2017-12-01 00:00:00
ff08bd71c0a7128029fa586e4a8efc0c,-4.0,False,MG,5,2017-11-14 00:00:00
8aa1b241d97b02dbdb9a617b54added8,-7.0,False,SP,5,2018-03-02 00:00:00
e03c816c5df8276cc2e317550963663a,-14.0,False,PR,5,2018-02-01 00:00:00
1aae876e8a8dcd3f41f6ec9aae3de9e3,-8.0,False,SP,3,2018-01-23 00:00:00
8fdc71858c110d23e8af0fa7baab541f,-12.0,False,PR,5,2017-11-24 00:00:00
aefefdda7b7a272ca35c44b82b643104,-23.0,False,MA,4,2017-10-10 00:00:00
2abced8dfd803bbf4dc2347d1123cd6a,-15.0,False,ES,5,2018-03-02 00:00:00
2904c252504167d25044631cfa95a558,-15.0,False,RJ,5,2017-11-16 00:00:00
6c6e45db63667bd55633d47a10d77607,-14.0,False,MG,5,2017-10-26 00:00:00
16e6eb900110dfb1f423bfc65820ff87,-8.0,False,MG,5,2017-12-08 00:00:00
e29802498c81638fb4377d7c7137031e,-13.0,False,RJ,1,2017-12-02 00:00:00
a35238675f91b99761c23af5c842d5ef,-14.0,False,RJ,1,2017-10-27 00:00:00
649caa9b6696d9b2bca095239ecaa00f,-22.0,False,RJ,5,2018-02-05 00:00:00
56c31c03a2fc4a10abafed9320733788,-9.0,False,SP,5,2017-11-23 00:00:00
663918d7ceace41e4d29388d75162e8b,-10.0,False,SP,5,2017-10-14 00:00:00
677d1a451e724a484b806dcad91e266e,-8.0,False,RJ,5,2017-09-28 00:00:00
bad9f9185410578b6c9c9aa9d544d0b2,-13.0,False,SP,4,2017-10-20 00:00:00
4a71e2b3cccb7dba085c8961c746578f,-10.0,False,RS,4,2018-03-10 00:00:00
c09eea5faf2f865d54fac5b97b961a75,-7.0,False,MT,1,2018-02-09 00:00:00
9a4742a473129e5a7814d5319bae3092,-10.0,False,BA,4,2017-11-01 00:00:00
6a4331f30cfdb92d9f0485ced1fc0878,-21.0,False,MG,5,2017-12-21 00:00:00
2fcaf8d9c9070537c1c42e1e159fbd8b,-8.0,False,SP,1,2018-02-27 00:00:00
9e73c8381ca5e26d2859ff9f6479028d,1.0,True,RJ,4,2017-12-20 00:00:00
c707bf13a0edadf77e273f5e862b4b95,-13.0,False,TO,5,2018-03-24 00:00:00
1a358c4ef8c7d066e7e526670d486f3e,19.0,True,RJ,1,2017-12-17 00:00:00
f046d54c32beae04f22c7f3232425f54,-12.0,False,PA,3,2017-11-26 00:00:00
fee41f55534a71ad5fd16ac61bc5281c,-10.0,False,GO,5,2018-01-07 00:00:00
d89d67960e5c163e8afc1d83cf53db77,7.0,True,SP,1,2018-03-09 00:00:00
163653bc8aa631e85ac4af4a4f6f3535,-9.0,False,SP,2,2017-12-06 00:00:00
d1574473ad1d4a427f66f0d1d6bf7985,-10.0,False,GO,5,2018-01-30 00:00:00
4c0e7658ee833bf5d9523ef57e6c202f,-3.0,False,GO,5,2017-08-19 00:00:00
c45cea88d8d8a8e752ffd0b274b25aa6,-16.0,False,SP,5,2017-12-31 00:00:00
d5a71b64c3592b5ca24b856cba608940,-18.0,False,SP,5,2017-08-05 00:00:00
bbd8f1074f27019f9acf680f5fbab20f,-18.0,False,SP,5,2017-09-01 00:00:00
34c2e5cfc0bbfadbe4ed3e527e38e17e,-9.0,False,SP,5,2017-12-12 00:00:00
61eb36486085131ba4b25409a0366ef3,11.0,True,MG,5,2017-09-07 00:00:00
953b6636ab2347a8ba37a16770db47f9,-12.0,False,SC,5,2018-01-06 00:00:00
50bc1ac9db5f38b0982adba11e35b948,0.0,False,RJ,5,2017-11-07 00:00:00
20c87f647466d582c7f188b6dc4c6b14,-10.0,False,SP,5,2017-09-05 00:00:00
1749aa0c3e963525049e36964941cee5,1.0,True,SP,4,2018-02-23 00:00:00
480eaa4ce1cc7cf344ad094e326f373c,-6.0,False,RS,5,2018-03-24 00:00:00
91e0d368c8f5eafada0d1ad09395698b,-7.0,False,SP,5,2018-02-20 00:00:00
4be9e4b74b98f6f4ef1fc829e2a41148,-17.0,False,RN,5,2018-03-06 00:00:00
c58bd581144192869f091dd6fbabceea,-20.0,False,SP,5,2018-02-11 00:00:00
fd117d65267f58ad33d914a3cc317543,-14.0,False,PR,5,2018-03-24 00:00:00
c344961ac6be05910dfb619e443ca671,-22.0,False,GO,4,2018-01-30 00:00:00
f0680fed8d1da7afd02cc656cb6d57e9,1.0,True,CE,5,2018-03-29 00:00:00
6ac28bc08c8053bb1c00241b19daea2b,14.0,True,RJ,1,2017-12-21 00:00:00
9bf093b4e3a4940de879b4d0fa32f8db,-14.0,False,SP,5,2018-01-06 00:00:00
9d0ad9e3a6c8ade53a107a1008214396,11.0,True,BA,3,2017-10-05 00:00:00
b9a089706e16d5490f7a2feb363e32e9,-18.0,False,SP,1,2017-09-30 00:00:00
66cbb0cde3699c5813d4ed8c9576a966,-10.0,False,DF,5,2017-12-20 00:00:00
cf32e5a0f188cc90992084bec043a9c2,-9.0,False,RJ,4,2017-11-19 00:00:00
48dc9da96439abcac0c2f2b7fb9ca3aa,-15.0,False,SP,4,2017-10-25 00:00:00
45577a64b622828ac871fc4ed9366548,-10.0,False,SP,5,2018-02-21 00:00:00
49fa096844c2241fc5db183cc11bd550,-4.0,False,SP,4,2018-02-23 00:00:00
ac9ec0af6e2e654e5b2b88f0ee326b4c,-6.0,False,SC,5,2017-08-18 00:00:00
170cdbf7e3806693dce1451299ee4ff7,-19.0,False,RJ,5,2017-09-15 00:00:00
c589bcc1414f7d7d949f353b1d1a45d9,22.0,True,RS,5,2018-02-04 00:00:00
dd61367732ec07075b1e42b8772b1517,-9.0,False,GO,5,2018-01-09 00:00:00
3d320afe6c5a89ea025c81254ecfdfae,-10.0,False,BA,5,2018-03-14 00:00:00
02e275a40a23c32f81e13045c84b5a19,-3.0,False,SP,5,2017-11-28 00:00:00
39010dbe92bbbfaf08e8d13f7c9bb118,-15.0,False,SP,5,2017-07-11 00:00:00
88d29e2e31284a2d643ca7a77458675d,-22.0,False,MG,1,2017-12-18 00:00:00
50a04b6bf216061cb0f7d4a120d6a85a,-2.0,False,SP,4,2017-10-19 00:00:00
08ab4cd4d921b31bd7719eec989aee97,-11.0,False,SP,5,2018-03-02 00:00:00
7b7b366f9d788aefadee50f44974b9d9,-11.0,False,RJ,5,2017-11-17 00:00:00
6bdee91009b22f7138ff28b4b3650ace,-15.0,False,RJ,5,2017-09-26 00:00:00
88b6c7abc4434ef05f56d22ada8f957a,-29.0,False,RS,3,2017-10-25 00:00:00
e916d25bf69bed22eaf192830220fee3,-14.0,False,RJ,5,2017-10-25 00:00:00
6ceabf34d230c31f161988dd2ff8fa92,-10.0,False,RS,4,2017-11-01 00:00:00
7088b5b4d20474ffa19951ece4248621,-8.0,False,BA,5,2017-12-08 00:00:00
af37018fa60dd6b208ca5c88052cffee,-28.0,False,GO,5,2018-02-17 00:00:00
59be4c2310298e01725dd55622c4f038,-50.0,False,PR,5,2017-10-12 00:00:00
432ca501b6803f37fe26134bedda2972,-16.0,False,MG,4,2017-10-12 00:00:00
5883da330a000a37d4929a4a68247c91,4.0,True,RS,2,2018-03-15 00:00:00
9f5bd892aa4c461b116e5c163f16b40a,4.0,True,SP,1,2018-03-14 00:00:00
9bfbec629efb859b1f49fcdc59e6fec4,-6.0,False,SP,5,2017-10-20 00:00:00
29899d145a05801c8075dfdfccf5c475,-17.0,False,SC,5,2017-11-25 00:00:00
5372b6093d8cd9a8bd5b2f82743ad081,-14.0,False,SP,5,2017-08-26 00:00:00
3f76c80c72931658268f24765a09ebae,-14.0,False,SP,4,2018-02-03 00:00:00
989829039549b9b62b547646ee72c034,-12.0,False,SP,4,2018-02-23 00:00:00
3d80b910459d47a70e18d444514005cf,-13.0,False,RJ,5,2017-11-15 00:00:00
17c70949f9ee364f767f1f54395597c9,-19.0,False,GO,4,2017-07-27 00:00:00
3ed26cafd58917f71e9044701fe9e7cb,-14.0,False,SP,5,2017-09-06 00:00:00
01fba151a6fa8315ff6dc6f29fe2f2d4,-13.0,False,SP,5,2017-07-14 00:00:00
16d24a8a330d9b6c2f6da0affce94de9,-21.0,False,SP,5,2018-01-31 00:00:00
44905b3e611d2f738de87a2cca4961b2,-15.0,False,MG,5,2017-08-15 00:00:00
8c4e6faa1d8e601c6d90c6ac2ad3c1db,-11.0,False,SP,4,2018-02-03 00:00:00
b456b02d6e30be4958f9d83b68ddaa8b,-12.0,False,PB,5,2018-02-09 00:00:00
0fd20b806c512adae3aba82a69847513,-14.0,False,SP,5,2017-12-05 00:00:00
eac1f51413723e3cd22fd297ecb65306,-12.0,False,SP,2,2018-03-02 00:00:00
bde5891c6b5d690163ceae7143c288f4,-15.0,False,BA,5,2017-11-17 00:00:00
febc913d8a07693e87fe06bdd4afb232,-11.0,False,PR,5,2017-12-30 00:00:00
78992d027a6b96141150b632f446ff18,-18.0,False,SC,5,2017-10-07 00:00:00
93a804dadb1564950a0aa38cfb23def6,-5.0,False,PR,4,2018-03-18 00:00:00
7de9ba0e3bb1b03706d71286a15a2945,-18.0,False,RJ,5,2018-01-19 00:00:00
3d782e9c655f398bd57fc44d3f02b515,-8.0,False,SP,5,2017-09-21 00:00:00
0db053a048333680c09114ac4f231a79,26.0,True,RJ,1,2018-03-25 00:00:00
61b40f2b303f6b312a3563e508baafb7,-15.0,False,MS,5,2018-03-02 00:00:00
395286e0dd44e422c5f292567f0f694c,-14.0,False,DF,5,2018-03-28 00:00:00
f6f1f2a565bc0c1d761799e42d923401,-10.0,False,SP,5,2017-11-19 00:00:00
a698eb7ffd8072c3664a4950b259ff0b,-11.0,False,SP,5,2017-12-12 00:00:00
6345437ab1ffa04f5a791c668934e196,-7.0,False,SP,5,2017-08-29 00:00:00
18744489f4f9774fa36be74698e7bc8f,4.0,True,SC,5,2018-02-25 00:00:00
f418cfdbf862af4c22c4484651aabcb1,-10.0,False,SP,5,2018-03-17 00:00:00
ae168dfba236919411fe08f336fefa44,-6.0,False,MG,5,2018-03-17 00:00:00
be05142bba741bcf0fde07b5c9c40f48,0.0,False,SP,2,2017-11-24 00:00:00
79ecc3e68b2d54e056223964de8bca98,-16.0,False,RJ,5,2017-09-12 00:00:00
0b4bc06ede46442d11b5b22710cefcf4,-4.0,False,RS,5,2017-11-11 00:00:00
19fe6cd13dca5943f17abd2c37c46abd,-11.0,False,SP,5,2017-09-15 00:00:00
19fe6cd13dca5943f17abd2c37c46abd,-11.0,False,SP,5,2017-09-15 00:00:00
cfd085695f8aa8900050cd7b077f412c,-11.0,False,SP,3,2017-12-05 00:00:00
23e3e258cb0914459e129f704d04733f,-10.0,False,CE,5,2017-09-25 00:00:00
b890678ef6e89550a3a5bc432c3ce744,-3.0,False,RJ,4,2017-09-16 00:00:00
afe8d7e9dde448bad109d536c3dba7c7,-11.0,False,SP,5,2017-07-21 00:00:00
561dd928c7f7e63277e02e6662bcce48,-1.0,False,RS,1,2017-11-28 00:00:00
adc9f082768884dcb46b8b3d26851ca0,-10.0,False,SP,5,2017-08-23 00:00:00
9864e42f543cd23bd3854610732d94b4,-5.0,False,CE,5,2018-02-10 00:00:00
239f74c0158f39fe889ec4ee537aa964,-17.0,False,SC,5,2017-11-07 00:00:00
943f2c6249d63bbe967734f5ebaf0a07,-24.0,False,PR,5,2017-09-30 00:00:00
d708807b9e8f75432049fff5ef066483,-11.0,False,MG,4,2017-09-09 00:00:00
cf38f096dc6fb592f56dd68bb588e84c,-8.0,False,RJ,5,2017-11-07 00:00:00
20059d45d5d6464cbf4fa0515c3830a4,-10.0,False,MG,5,2017-12-30 00:00:00
2f126b65184ad1af3f36fcbf07ae078c,-16.0,False,SP,4,2017-10-12 00:00:00
4e71869ac934be7c5510f1d24c0c8672,-8.0,False,SP,5,2017-12-07 00:00:00
0e4fb9a4cd0c097933625d17613d1191,-18.0,False,MG,5,2018-01-18 00:00:00
b58c3c4c4ccd814cbec253fd380d3939,-14.0,False,SP,4,2018-02-21 00:00:00
ad027a119833cf7571f234523b2c5522,-13.0,False,RS,5,2017-08-05 00:00:00
643440e9eec13f7a1e08f634486e931b,-9.0,False,ES,5,2018-03-01 00:00:00
50345d40b0f9c76464f67c9971bf823e,-13.0,False,SP,4,2017-07-19 00:00:00
8d4a13b4aa372bfa76ea05bd687eb2e2,-11.0,False,MG,4,2018-02-23 00:00:00
a8881d1aba506278afbbafb1aca58b5e,-3.0,False,RJ,5,2018-01-09 00:00:00
e163e5d0bd1d8d33300401819c279e06,-18.0,False,RS,5,2017-10-10 00:00:00
a9c59a24db1cb3aee329ebd6dff06156,-21.0,False,RJ,5,2018-01-20 00:00:00
5f9023a84ef9e64c87bc7c1970da5680,-29.0,False,AC,5,2017-09-26 00:00:00
2f4597354cca1be196ca6b609711c109,-19.0,False,MG,3,2018-02-15 00:00:00
ed965f5b2d371fefa5afc3ded3835a0e,-8.0,False,SP,5,2018-02-22 00:00:00
15c371c7aa7f65f363f03818e30090ad,3.0,True,RS,1,2017-12-28 00:00:00
7f40591eeef659da2bc93d2735fa9476,-12.0,False,SP,5,2018-01-26 00:00:00
3ca2a1e3c54b928f8ff41213afc6b9bc,-4.0,False,PR,5,2018-03-19 00:00:00
7d9648a2cdd2164cead7a7f126262c0c,-10.0,False,BA,4,2018-01-13 00:00:00
0791c9a8e89bfcc422ab718dd43f2dca,-14.0,False,RJ,5,2017-07-12 00:00:00
6c62b87c92fad9d97f686af40cb5bfd1,-17.0,False,RJ,5,2018-02-03 00:00:00
35e3f3cac84a02e430e53ca318ce9791,22.0,True,SP,1,2018-02-23 00:00:00
52b45c2b5d96bbc9c9a6f79c406884e2,-8.0,False,RJ,5,2017-12-12 00:00:00
8e273b415f677580d23c68ac51bcc470,-21.0,False,SP,3,2017-08-08 00:00:00
870939e9577d3981c107477c5a27b7f8,0.0,False,RJ,5,2018-03-23 00:00:00
9a5052c5b35166324a4fb52e3ccd37d3,-9.0,False,SP,4,2018-03-18 00:00:00
03f3ce5c73e3eaab0bdef61d0713ca0b,-21.0,False,MG,4,2018-03-20 00:00:00
9cd4ed9a91b520c126c71e7f898b24dc,-19.0,False,RS,5,2018-03-30 00:00:00
1bf58291ea0f8500caa766193e776307,-9.0,False,SP,5,2017-08-08 00:00:00
34f18b550eaf850333060c58ac00261c,-6.0,False,SP,5,2017-11-22 00:00:00
20f124e5fc78bf859173b67e02ae2671,-26.0,False,CE,5,2017-08-12 00:00:00
fb12e9f8e4aa61f0bce6b3afc7694dcf,-9.0,False,SP,4,2017-12-19 00:00:00
37d089b7d517ada3881ba31935310e4f,-12.0,False,RJ,5,2017-08-18 00:00:00
e9b6e40d2bb6586f7be9c87170ceaacf,2.0,True,SP,1,2017-12-19 00:00:00
15f90e8c1633db2288d96c9338c302b6,-15.0,False,MG,3,2018-03-28 00:00:00
0ae42629f60238674d1b98c5651c8d68,-7.0,False,MG,4,2018-03-23 00:00:00
a19b1e8a877c19f80257b15207bd186f,-11.0,False,MS,5,2017-08-22 00:00:00
b9968318b0149a5239e1b401ffb54ace,-6.0,False,SP,3,2018-03-14 00:00:00
19bf277fd1836e749b4c150b1d2ebea2,-8.0,False,SP,2,2017-09-20 00:00:00
024bee763e8abbf0cd46fa7f440c41ea,-14.0,False,SP,5,2017-08-18 00:00:00
6a795efb2654a56729bd429117198807,-20.0,False,RS,5,2017-11-23 00:00:00
c0fd44a850f90e4e1276d407876e28a8,-16.0,False,MG,4,2017-08-19 00:00:00
e3960d3d8d627408b6715b07daa508a0,-21.0,False,RJ,5,2017-07-25 00:00:00
a2bdc6e2bf658b3187d81eb953ab1689,-15.0,False,CE,4,2017-08-04 00:00:00
6e0e5e93c12213702b1bdac5a742b828,-13.0,False,SP,5,2018-01-05 00:00:00
81808049a8014d165b0ea6e1d2fd2c27,-8.0,False,SP,5,2017-12-12 00:00:00
ab2dca30f9aa2566e582854315d22d95,-11.0,False,MG,4,2018-02-24 00:00:00
ceba50755e5b8a3009945798f45ead9f,-5.0,False,SP,5,2018-03-22 00:00:00
5dacd5be3242e33184345b90ae5ef770,-13.0,False,RJ,5,2018-01-25 00:00:00
87fc097f0342e12e5eeb4e772b40a96a,1.0,True,MG,1,2018-03-17 00:00:00
f5c7fcc9933ae8861462ee79735d9993,13.0,True,RS,1,2017-12-24 00:00:00
d4a07b48835f3637cdf8baeab13c8a9a,-18.0,False,RJ,5,2017-10-21 00:00:00
62556744f37b7cf57d9128e264b4b733,-4.0,False,BA,4,2017-12-16 00:00:00
4fb9c9ddfd0e850bd7523714d7e90d7a,-14.0,False,SP,3,2018-01-10 00:00:00
71a41b640ae7a650cef9587dd0f3cc86,-14.0,False,MG,5,2018-01-25 00:00:00
423bacebe695187f7c0f4c416adf5a37,-21.0,False,MG,5,2017-12-15 00:00:00
a0fb1c238c7bcff487ee3095d577be86,-8.0,False,SP,5,2018-03-06 00:00:00
dede3c730917196be4447afe5e985528,-13.0,False,SP,3,2017-11-11 00:00:00
c1aee3898c27b4b86706a7a0259efd19,14.0,True,SP,4,2017-12-10 00:00:00
2c7f30a5aa9213081d9b5fd15877ebf9,-13.0,False,SP,3,2018-02-24 00:00:00
0e8dad04a1195ace383f6a2392ead013,-8.0,False,SC,5,2018-01-23 00:00:00
f2fd4e0fc194bc29e11d7d3f83151996,-20.0,False,BA,5,2018-01-05 00:00:00
6a587a7eb18089ffa1628bb4eb427c19,-19.0,False,SP,5,2018-01-19 00:00:00
4041c1aa491fe06e3fd3fd402f24af61,-12.0,False,DF,2,2018-01-18 00:00:00
c0677fabaec4a0491225d78c6ee269f5,-15.0,False,MG,4,2017-08-01 00:00:00
03caa2c082116e1d31e67e9ae3700499,-6.0,False,RJ,1,2017-10-18 00:00:00
1477de0726169d2ad17e417783d332e7,-15.0,False,PE,4,2018-01-22 00:00:00
9fe7878dd156cead30e4d3005fb93de7,-13.0,False,SP,4,2017-08-24 00:00:00
0a6e242b5cf18e140304453da637866b,-27.0,False,PA,5,2017-12-28 00:00:00
d022bdad33a575ca5edb8c4d51e44310,-5.0,False,RS,5,2018-02-03 00:00:00
8fbcb92faf1aa60361f61ed7ae721a7e,-17.0,False,MG,5,2018-01-06 00:00:00
b4ef3881b4bce051c6ffcacae8ff12f6,-10.0,False,BA,5,2017-11-14 00:00:00
5be7f054903b5a91262819cf4fd538d9,-14.0,False,MG,5,2018-02-20 00:00:00
166db3218dd1e8c6d6be4c37d21b5045,-1.0,False,SP,4,2017-12-29 00:00:00
e82a0445876919a068e9a6101a00b14f,-10.0,False,SP,2,2018-03-04 00:00:00
1a993d55960f4e94f4ab432458e08e39,-17.0,False,SP,5,2017-12-30 00:00:00
b15dd5ea3b0c1ceb4ae30ed323a24c9a,-4.0,False,SP,5,2017-12-03 00:00:00
4a74e1934860e224f8750db3cbc1e991,-13.0,False,PR,5,2017-09-06 00:00:00
7ecd6da80b57a803fc59819f59bcdc4b,-27.0,False,SP,5,2017-11-09 00:00:00
882d0ad1f2cb3bb80acfb9e6667be1a7,-9.0,False,MG,4,2017-09-26 00:00:00
ab85079cf6e3ab3495bdb5dc789f8b63,-17.0,False,MG,5,2018-02-03 00:00:00
dd45d98300be58b78e0294efbe19d1d0,-18.0,False,RS,1,2018-02-03 00:00:00
462972b78b68d10c722c8ba3f5ba4cfd,-13.0,False,PA,5,2018-02-08 00:00:00
798e8ae05dcd7821a15f79ae8e6503fd,-13.0,False,SC,5,2017-11-29 00:00:00
b951958a518d9186c1b3196e445ccb08,-7.0,False,SC,2,2018-02-15 00:00:00
7bd43b920b9c4ff98cf316ad9fd43b93,-9.0,False,SP,3,2017-12-07 00:00:00
53f4a393eb9126386cfc207f1aa6ac34,-12.0,False,MG,1,2017-07-21 00:00:00
2148d1d6458e2aed4af9ddd978c48ac3,-1.0,False,PA,4,2018-03-08 00:00:00
57e4d66f6a96e23b22aa96ab91040275,-12.0,False,RS,5,2017-08-12 00:00:00
37e2f07d315a41d5a272a4bb61fa0b01,-17.0,False,MG,5,2017-10-24 00:00:00
da1b656d5535a2420f9010ab910d1fa5,-13.0,False,SP,4,2018-01-18 00:00:00
9aef5cb54685c53c5dd0b28727ff1203,-20.0,False,SP,5,2018-03-10 00:00:00
9aef5cb54685c53c5dd0b28727ff1203,-20.0,False,SP,5,2018-03-14 00:00:00
87276b621cf05e7f2afee8be6c9721b6,-8.0,False,SP,5,2018-01-17 00:00:00
caa54c0c98a40fedc7ee2dfbae713846,-17.0,False,CE,3,2018-01-29 00:00:00
d29601cbe18ae8190a14e560a413b890,-11.0,False,DF,5,2017-10-31 00:00:00
a7798126c7238a769777af04c3d19e71,-9.0,False,ES,5,2018-02-28 00:00:00
e74ec53d6094ebeeefe46e785d0eb197,-26.0,False,RO,5,2018-02-22 00:00:00
052b35671e2bdd45aa889c5fa09e2809,-15.0,False,SP,5,2017-12-28 00:00:00
1cc1ac3bb7e6e9a7049ee81d4888dc4a,-18.0,False,SP,5,2017-12-23 00:00:00
b86aa640f28555eb00a59fe9766eff4a,-12.0,False,MA,5,2018-01-25 00:00:00
21a550eeac28a30d4b59a0fd91c9cc8d,-8.0,False,BA,5,2017-11-28 00:00:00
7168a9782b83f485331f93c31922bea3,0.0,False,MS,5,2018-03-17 00:00:00
713638fce61820946eea7e0773d1df84,11.0,True,PE,1,2017-10-08 00:00:00
e28239311822ec827e9fbadde0649f3b,-21.0,False,PR,4,2018-03-13 00:00:00
aede175d9f89edb69b1a98b4d80470ed,-13.0,False,SP,4,2018-01-12 00:00:00
2f0d70560615459213d3ea85549554a6,-14.0,False,SP,5,2018-02-08 00:00:00
4172088f591c8a42cad3f5ee56f678c8,-12.0,False,SP,5,2017-10-21 00:00:00
172eb17b2fa12d49f274ad27404ad1b9,-10.0,False,GO,4,2018-03-10 00:00:00
da6c1b5c9a1106ebca4a15148d062c0f,-9.0,False,SP,5,2018-02-01 00:00:00
